Date,IBOVESPA (BRAZIL),IPC (MEXICO),MERVAL (ARGENTINA),AEX (NETHERLANDS),ATHEX COMPOSITE (GREECE),BEL-20 (BELGIUM),BET INDEX (ROMANIA),BUX (HUNGARY),CAC 40 (FRANCE),DAX (GERMANY),FTSE MIB (ITALY),OMX HELSINKI INDEX (FINLAND),IBEX INDEX (SPAIN),OMX ICELAND (ICELAND),OMX RIGA INDEX (LATVIA),OMX S30 (SWEDEN),OMX TALLINN INDEX (ESTONIA),OMX VILNIUS INDEX (LITHUANIA),OSE ALL SHARE INDEX (NORWAY),PSI 20 INDEX (PORTUGAL),PX INDEX (CZECH),SAX INDEX (SLOVAKIA),SWISS MARKET INDEX (SWITZERLAND),SOFIX INDEX (BULGARIA),UK 100 CFD (UK),UX INDEX (UKRAINE),XU 100 (TURKEY),ALL ORDINARIES (AUSTRALIA),HSI (HONG KONG),JAKARTA COMPOSITE INDEX (INDONESIA),KLSE (MALAYSIA),KOSPI INDEX (SOUTH KOREA),NIKKEI 225 (JAPAN),NZX 50 (NEW ZEALAND),PSEI (PHILIPPINE),SET INDEX (THAILAND),SCI (CHINA),SENSEX 30 INDEX (INDIA),STI (SINGAPORE),TAIEX INDEX (TAIWAN),ATX (AUSTRIA),MOEX INDEX (RUSSIA),SHENZHEN COMPONENT (CHINA),VN INDEX (VIETNAM),Karachi100 (PAKISTAN),CSE (SRI LANKA),COLCAP (COLOMBIA),S&P LIMA (PERU),IPSA (CHILE),BIRS (BOSNIA),ISEQ (IRELAND),WIG20 (POLAND),OMXC20 (DENMARK),CROBEX (CROATIA),BELEX15 (SERBIA),JTOPI (SOUTH AFRICA),NSX (NAMIBIA),MASI (MOROCCO),TUNINDEX (TUNISIA),LSE (ZAMBIA),S&P/TSX (CANADA),NASDAQ (USA),NYSE Composite (USA),AMSE (JORDAN),TASI (SAUDI ARABIA),QE GENERAL (QATAR),ADX (UNITED ARAB EMIRATES),TA35 (ISRAEL),BSE (BAHRAIN),MSM 30 (OMAN),EGX 30 (EGYPT)
18/7/2014,57012,44279.96,8661.75,404.4,1158.24,3129.24,6876.04,17924.7,4335.31,9720.02,20737.12,7620.97,10527,824.86,440.51,1387.37,800.69,476.27,688.91,6199.85,944.1,205.93,8511.43,539.54,6749.45,1228.18,823.15,5519.16,23454.79,5087.01,1872.97,2019.42,15215.71,5108.93,6853.07,1533.41,2059.07,25641.56,3310.53,9400.97,2369.649902,1422.530029,7259.450195,645.52,30224.89,6722.2,1689.55,16871.23,3945.35,681.72,4700.71,2393.95,732.28,1838.51,583.77,46558.12,1136.4,9249.78,4654.77,6117.56,15266.57,4432.15,10985.9,2111.49,9736.79,13155.58,4914.95,1387.61,1481.59,7188.48,8575.4
21/7/2014,57633,44125.93,8423.66,403.71,1149,3123.84,6870.48,17956.26,4304.74,9612.05,20431.2,7649.49,10482,823.05,449.96,1383.53,795.21,475.17,691.46,6202.79,946.16,205.55,8513.96,534.57,6728.44,1262.22,822.7,5528.73,23387.14,5127.12,1868.64,2018.5,15215.71,5126.9,6874.88,1538.55,2054.48,25715.17,3314.27,9440.97,2359.699951,1384.5,7274.509766,645.33,30413.23,6756.52,1689.25,16942.47,3936.83,680.65,4677.21,2390.31,727.43,1837,583.71,46279.7,1130.8,9255.09,4675.05,6121.54,15249.99,4424.7,10957.7,2110.81,9750.02,13089.96,4987.83,1392.81,1481.11,7182.02,8471.15
22/7/2014,57983,44257.7,8332.29,407.95,1150.17,3163.81,6896.38,18104.86,4369.52,9734.33,20873.5,7658.55,10648.9,821.05,445.43,1399.09,792.65,474.44,698,6273.64,952.86,208.96,8594.21,536.86,6795.34,1257.58,825.31,5534,23782.11,5083.52,1871.36,2028.93,15343.28,5133.87,6869.94,1520.81,2075.48,26025.8,3316.91,9499.36,2365.429932,1405.969971,7372.649902,641.95,30402.09,6796.37,1697.12,17006.07,3931.11,679.4,4723.98,2411.61,741.16,1844.03,588.29,46789.06,1148.7,9259.82,4690.77,6140.66,15315.13,4456.02,11016.2,2119.61,10025.14,13258.42,4977.22,1398.02,1474.22,7183.95,8563.06
23/7/2014,57419,44199.09,8138.37,408.53,1152.32,3177,6928.24,18004.51,4376.32,9753.56,20831.26,7698.35,10659.1,820.42,441.76,1398.13,795.91,474.53,699.85,6377.43,951.28,211.8,8605.1,539.07,6798.15,1279.31,828.55,5567.02,23971.87,5093.23,1871.83,2028.32,15328.56,5146.53,6892.92,1541.56,2078.49,26147.33,3340.7,9499.36,2376.600098,1406.579956,7375.310059,640.84,30465.43,6783.98,1695.55,17032.88,3921.98,684.89,4742.49,2402.93,741.49,1826.46,590.26,46743.31,1147.9,9292.89,4691.02,6140.91,15394.38,4473.7,11023.9,2117.99,10162.73,13189.56,4964.15,1396.47,1471.1,7200.7,8563.06
24/7/2014,57977,44420.38,8232.63,409.98,1176.13,3195.53,6955.11,17952.63,4410.65,9794.06,21255.6,7757.39,10860.7,840.21,443.01,1405.7,794.84,472.81,699.29,6467.83,952.73,211.8,8637.01,540.12,6821.46,1280.4,838.25,5576.79,24141.5,5098.64,1877.05,2026.62,15284.42,5174.71,6889.89,1543.92,2105.06,26271.85,3353.89,9527.54,2372.870117,1408.800049,7503.399902,646.64,30474.75,6781.4,1693.63,16968.57,3929.51,691.15,4740.77,2409.2,739.89,1830.84,588.35,46448.36,1145.3,9333.89,4684.04,6137.03,15394.45,4472.11,11038.6,2122.72,10214.73,12952.82,4952.96,1398.24,1471.64,7200.7,8744.39
25/7/2014,57821,44386.38,7922.92,404.84,1214.62,3167.27,6954.88,17860.75,4330.55,9644.01,21063.31,7737.62,10888.1,847.69,445.44,1404.12,794.47,471.75,693.27,6449.68,962.17,211.8,8571.48,544.99,6791.55,1305.87,842.18,5574.23,24216.01,5088.8,1877.34,2033.85,15457.87,5194.27,6889.55,1543.85,2126.61,26126.75,3350.17,9439.29,2373.969971,1388.410034,7578.120117,641.96,30474.75,6783.64,1700.91,17022.2,3918.79,694.38,4716.87,2406.32,741.99,1831.9,593.81,46384.92,1151.4,9300.08,4684.04,6137.03,15455.04,4449.56,10985.8,2136.57,10214.73,12877.31,5005.21,1395.45,1466.43,7200.7,8735.24
28/7/2014,57695,44545,7844.56,404.68,1213.31,3162.56,6895.18,17903.95,4344.77,9598.17,20939.08,7695.9,10879.8,837.43,447.08,1400.87,790.22,472.65,687.46,6468.4,957.83,211.28,8530.09,547.87,6788.07,1344.97,842.18,5569.85,24428.63,5088.8,1877.34,2048.81,15529.4,5187.14,6850.47,1538.13,2177.95,25991.23,3350.17,9420.18,2345.939941,1361.939941,7808.660156,630.3,30314.07,6784.27,1714.94,17022.2,3918.56,700.3,4719.38,2399.93,739.53,1819.25,591.27,46738.7,1161.3,9300.08,4684.04,6137.03,15445.22,4444.91,10987.2,2136.57,10214.73,12877.31,5005.21,1395.89,1466.43,7200.7,8735.24
29/7/2014,57118,44481.76,8356.95,407.31,1195.96,3155.16,6892.89,17865.46,4365.58,9653.63,21085.12,7701.39,10901.2,840.39,445.86,1397.89,791.9,472.85,690.51,6384.73,961.51,211.65,8532.11,545.61,6807.75,1337.36,842.18,5580.56,24640.53,5088.8,1877.34,2061.97,15618.07,5165.56,6850.47,1520.55,2183.19,25991.23,3356.08,9391.88,2345.100098,1369.829956,7867.040039,633.58,30314.07,6784.27,1706.94,17022.2,3914.86,702.16,4749.89,2390.99,743.09,1822.14,594.66,47056.26,1171.6,9300.08,4684.04,6138.15,15446.55,4442.7,10936.7,2136.57,10214.73,12877.31,5005.21,1398.2,1466.43,7200.7,8735.24
30/7/2014,56877,44310.8,8937.62,407.96,1194.78,3124.83,6935.73,17823.93,4312.3,9593.68,20887.53,7662.73,10937.4,845.85,441.06,1398.23,794.69,473,686.39,6172.16,961.79,211.65,8497.38,540.16,6773.44,1348.16,842.18,5615.11,24732.21,5088.8,1878.34,2082.61,15646.23,5158.55,6867.59,1518.79,2181.24,26087.42,3353.65,9447.02,2339.949951,1382.140015,7853.22998,629.07,30314.07,6801.84,1710.59,16882.83,3906.37,710.27,4717.33,2346.51,743.88,1806.6,591.65,46591.35,1154,9300.08,4684.04,6138.08,15524.82,4462.9,10929.8,2136.57,10214.73,12877.31,5005.21,1398.79,1466.43,7200.7,8735.24
31/7/2014,55829,43817.42,8187.99,404.29,1169.01,3098.74,6918.97,17521.84,4246.14,9407.48,20570.8,7578.92,10707.2,856.33,441.17,1379.87,792.02,471.33,682.05,5979.49,956.72,211.28,8410.27,540.73,6730.11,1322.84,821.57,5623.12,24756.85,5088.8,1871.36,2076.12,15620.77,5167.99,6864.82,1502.39,2201.56,25894.97,3374.06,9315.85,2310.439941,1379.609985,7956.910156,637.04,30314.07,6813.9,1694.59,16866.07,3875.44,710.27,4647.79,2320.85,737.23,1815.3,597.28,46222.43,1146,9331.09,4674.34,6134.17,15330.74,4369.77,10726.4,2136.57,10214.73,12877.31,4976.16,1392.45,1471.7,7200.7,8826.28
1/8/2014,55902,43985.75,8326.92,398.56,1162.89,3060.49,6939.99,17700.59,4202.78,9210.08,20362.41,7493.15,10514,868.74,439.14,1361.44,789.81,471.42,676,5797.67,951.12,211.27,8410.27,544.19,6679.18,1318.36,820.94,5547.62,24532.43,5088.8,1863.34,2073.1,15523.11,5109.93,6894.23,1500.2,2185.3,25480.84,3344.42,9266.51,2280.689941,1374.829956,7880.97998,635.01,30314.07,6810.13,1693.06,16922.14,3904.93,711.77,4614.85,2341.91,723.57,1813.66,599.99,45733.69,1130.9,9325.05,4688.24,6138.15,15215.26,4352.64,10692.2,2129.42,10302.88,12865.5,4992.52,1392.98,1472.44,7226.18,8802.29
4/8/2014,56616,44594.69,8321.41,395.95,1156.06,3062.45,6955.91,17655.69,4217.22,9154.14,20381.39,7518.01,10496.2,868.74,442.56,1361.03,784.85,469.58,678.66,5854.36,951.89,211.68,8304.04,543.22,6677.52,1315.63,818.93,5533.27,24600.08,5119.25,1875.8,2080.42,15474.5,5090.69,6998.37,1519.38,2223.33,25723.16,3318.4,9330.19,2271.909912,1378.97998,8006.910156,638.98,29647.83,6810.13,1712.97,16930.33,3934.93,713.85,4602.4,2361.56,724.09,1811.23,599.22,45998.59,1142.7,9332.24,4663.82,6138.15,15215.26,4383.89,10766.7,2123.43,10405.81,12991.23,4984.27,1395.91,1475.25,7328.96,8918
5/8/2014,56202,44481.68,8063.39,398.38,1123.39,3067.63,6980.25,17651.9,4232.88,9189.74,20052.2,7506.65,10353.8,867.34,445.76,1366.13,785.92,469.12,679.68,5816.42,953.8,211.68,8342.04,542.14,6682.48,1292.62,806.42,5511.51,24648.26,5109.09,1876.69,2066.26,15320.31,5104.16,6974,1528.98,2219.95,25908.01,3327.67,9141.44,2255.27002,1357.890015,8007.759766,643.56,29676.41,6822.15,1724.24,16787.32,3940.62,718.56,4586.54,2369.33,733.3,1811.23,601.89,46110.16,1139.7,9379.34,4679.09,6227.47,15187.71,4352.84,10657.3,2120.55,10450.52,13173.64,4962.72,1395.91,1487.32,7350.06,9010.31
6/8/2014,56487,44425.87,8132.19,397.21,1093.51,3057.37,6964.16,17346.55,4207.14,9130.04,19509.84,7401.5,10246.2,862.5,440.61,1344.3,780.58,467.98,672.64,5579.68,949.62,205.27,8290.16,539.86,6636.16,1282.49,794.32,5504.02,24584.13,5058.23,1869.92,2060.73,15159.79,5092.23,6948.97,1522.41,2217.47,25665.27,3320.23,9143.97,2242.300049,1334.660034,7995.5,644,29382.97,6833.26,1720.24,16898.38,3923.37,715.04,4558.39,2362.27,723.62,1803.23,596.34,45916.68,1130.6,9409.25,4677.48,6226.2,15202.09,4355.05,10653.4,2124.96,10478.34,13103.45,4916.23,1388.88,1486,7346.83,9047.61
7/8/2014,56188,44117.17,8241.75,394.2,1090.82,3055.96,6949.23,17137.4,4149.83,9038.97,19130.65,7379.96,10078.6,867.94,437.39,1334.4,768.06,457.15,663.86,5453.29,951.89,207.24,8306.75,540.11,6597.37,1265.63,788.43,5500.67,24387.56,5066.98,1867.32,2054.51,15232.37,5097.51,6955.21,1522.27,2187.67,25589.01,3314.22,9131.44,2239.23999,1333.530029,7872.950195,644.19,29537.04,6908.18,1720.24,16861.87,3906.73,716.02,4550.54,2332.73,715.35,1809.55,602.06,45533.2,1120.1,9433.12,4684.32,6226.2,15118.43,4334.97,10583.8,2132.99,10552.48,13076.33,4925.14,1386.16,1494.03,7336.4,9152.95
8/8/2014,55572,44106.38,8227.87,390.25,1047.21,3035.96,6915.4,17092.37,4147.81,9009.32,19193.48,7264.67,10104.8,861.19,422.34,1331.56,756.32,449.96,656.74,5409.55,950.66,207.13,8274.65,542.55,6567.36,1266.55,791.99,5429.59,24331.41,5053.76,1839.87,2031.1,14778.37,5055.2,6880.34,1520.31,2194.43,25329.14,3288.89,9085.96,2231.370117,1348.209961,7885.330078,641.93,29380.5,6918.23,1719.88,16812.54,3894.46,716.94,4530.97,2315.65,704.74,1806.25,603.5,45560.82,1118.8,9426.32,4664.71,6225.92,15196.31,4370.9,10691.1,2122.11,10579.12,13075.43,4943.2,1383.26,1488.21,7328.91,9117.12
11/8/2014,56613,44679.16,8212.56,396.65,1065.32,3074.35,6946.58,17274,4197.7,9180.74,19460.67,7383.19,10193.5,857.27,424.8,1357.36,769.48,457.74,670.55,5360.89,965.28,210.22,8329.86,539.55,6632.82,1261.22,772.71,5449.44,24646.02,5113.24,1849.32,2039.37,15130.52,5049.63,6956.66,1520.31,2224.65,25519.24,3306.45,9172.91,2261.47998,1372.449951,8009.740234,638.22,28071.41,6942.92,1740.83,16843.52,3926.35,719.38,4588.26,2351.98,717.45,1799.15,600.1,46377.49,1140,9433.71,4665.98,6225.92,15261.64,4401.33,10722.8,2111.11,10596.55,13137.43,4997.59,1387.96,1488.23,7296.3,9237.1
12/8/2014,56442,44734.04,8455.8,394.22,1090.6,3071.15,6968.46,17082.22,4162.16,9069.47,19416.26,7388.57,10241.5,858.97,431.4,1349.96,768.65,459.62,659.48,5351.22,957.63,206.03,8329.8,540.31,6632.42,1268.53,778.27,5523.1,24689.41,5132.4,1850.39,2041.47,15161.31,5055.81,6983.49,1520.31,2221.59,25880.77,3305,9163.12,2246.879883,1374.189941,7966.890137,639.96,28304.5,6947.9,1720.34,16836.93,3924.05,715.69,4598.01,2349.48,719.38,1799.8,601.99,46288.21,1137.2,9401.41,4666.51,6225.15,15274.23,4389.25,10705.8,2087.75,10588.89,13279.27,4987.37,1384.96,1477.83,7291.74,9274.09
13/8/2014,55581,44723.32,8525.49,395.27,1107.33,3102.96,6994.64,17423.9,4194.79,9198.88,19537.26,7396.75,10304,856.73,427.65,1361.82,772.86,460.09,661.73,5451.8,968.72,213.56,8388.71,538.22,6656.68,1231.73,776.19,5507.86,24890.34,5168.27,1858.04,2062.36,15213.63,5054.7,6986.24,1544.55,2222.88,25918.95,3301.41,9231.31,2270.570068,1398.849976,7980.490234,645.17,28505.55,6954.14,1726.32,16799.94,3952.77,715.72,4615.56,2381.74,722.94,1817.61,607.5,46114.26,1130.1,9413.63,4666.51,6229.06,15262.73,4434.12,10756.2,2097.15,10593.1,13522.79,5003.03,1386.02,1470.13,7298.35,9288.24
14/8/2014,55780,44793.06,8373.82,395.84,1114.52,3109.83,6982.9,17411.51,4205.43,9225.1,19480.96,7403.12,10294.8,858.24,424.14,1353.94,765.74,456.6,664.23,5507.64,975.99,212,8430.1,538.35,6685.26,1250.32,775.7,5542.85,24801.36,5155.55,1861.58,2063.22,15314.57,5062.41,7061,1541.97,2206.47,26103.23,3294.83,9230.61,2270.300049,1407.530029,7893.899902,649.85,28505.55,6973.09,1723.15,16804.75,3955.38,716.57,4659.4,2415.76,721.31,1823.23,608.39,45920.9,1127.9,9413.63,4669.49,6225.08,15291.18,4453,10802.6,2101.75,10588.26,13505.26,5052.94,1389.35,1476.97,7321.17,9386.57
15/8/2014,56963,44629.91,8670.14,395.35,1114.52,3106.45,6982.9,17506.09,4174.36,9092.6,19480.96,7387.58,10222.2,856.73,422.82,1352.98,766.39,456.6,667.9,5523.34,983.9,210.24,8366.73,540.62,6689.08,1264.7,766.92,5559.61,24954.94,5148.96,1864.31,2063.22,15318.34,5078.08,7008.51,1546.62,2226.73,26103.23,3314.77,9206.81,2270.300049,1417.819946,7982.069824,645.13,28917.75,6943.85,1722.54,16758.53,3955.38,715.72,4672.59,2415.76,718.58,1823.23,609.71,46112.03,1124.6,9414.02,4655.23,6225.08,15304.24,4464.93,10796,2095.87,10639.04,13416.3,5016.54,1387.45,1476.8,7335.85,9443.81
18/8/2014,57560,44854.81,8670.14,399.91,1086.5,3146.67,7067.33,17670.58,4230.65,9245.33,19639.9,7455.7,10353.4,848.7,427.17,1369.32,765.07,457.2,668.66,5654.35,984.68,210.24,8453.59,542.5,6741.25,1263.4,773.42,5580.56,24955.46,5156.75,1861.75,2053.13,15322.6,5071.12,7027.58,1542.36,2239.47,26390.96,3312.78,9141.31,2281.959961,1425.180054,8045.859863,647,28852.15,6974.71,1722.54,16950.61,3953.56,718.92,4712.22,2448.73,727.4,1833.17,612.93,46424.77,1130.5,9393.36,4657.71,6226.55,15338.47,4508.31,10886.5,2102.35,10650.09,13644.64,5051.53,1379.87,1471.85,7332.26,9316.13
19/8/2014,58449,44962.88,8843.78,403.31,1108.98,3163.92,7059.41,17715.56,4254.45,9334.28,19644.37,7542.26,10386.5,848.53,428.7,1376.61,766.41,457.01,670.14,5697.25,982.7,207.77,8525.38,545.42,6779.31,1273.27,792.76,5618.45,25122.95,5165.17,1872.16,2071.14,15449.79,5114.21,7082.75,1542.85,2245.33,26420.67,3316.43,9243.78,2289.01001,1437.599976,8043.25,645.46,28630.12,6981.46,1731.95,16954.8,3947.96,717.43,4695.22,2447.99,735.68,1845.54,615.04,46195.61,1123.5,9418.55,4666.28,6226.55,15477.17,4527.51,10929.7,2110.89,10659.56,13682.04,5053.4,1378.88,1475.88,7320.9,9395.58
20/8/2014,58878,45247.19,8929.57,403.32,1119.97,3146.33,7074.47,17715.56,4240.79,9314.57,19605.97,7586.08,10420.9,854.84,423.74,1373.5,766.41,457.55,673.94,5689.5,976.52,210.43,8527.91,546.63,6755.48,1279.06,788.67,5629.24,25159.76,5190.17,1878.89,2072.78,15454.45,5140.34,7096.49,1550.77,2240.21,26314.29,3323.65,9288.05,2274.23999,1447.5,8023.069824,645.44,28664.84,6999.97,1750.67,16969.2,3978,718.96,4657.22,2451.06,736.06,1854.76,619.19,46313.2,1119.7,9418.55,4680.17,6151.11,15561.95,4526.48,10949.5,2102.22,10716.24,13682.57,5055.06,1374.34,1477.38,7340.29,9437.49
21/8/2014,58992,45411.18,9013.03,405.77,1143.84,3171.32,7090.41,17963.98,4292.93,9401.53,20010.51,7648.04,10556.4,865.33,426.45,1385.03,775.12,459.43,674.52,5726.07,982.13,210.43,8570,542.76,6777.66,1251.04,789.58,5634.03,24994.1,5206.14,1874.81,2044.21,15586.2,5152.92,7096.49,1551.41,2230.46,26360.11,3324.09,9253.38,2302.840088,1461.75,8010.709961,649.94,28865.25,7004.75,1755.26,16979.49,3969.36,718.28,4697.22,2449.87,736,1859.15,619.36,46283.21,1123,9418.55,4711.28,6151.11,15556.09,4532.1,10982.8,2109.42,10734.76,13776.19,5051.27,1379.01,1482.8,7358.85,9373.27
22/8/2014,58407,45374.99,9171.12,404.48,1156.37,3163.23,7039.43,17802.52,4252.8,9339.17,19917.98,7604.73,10500.2,863.84,427.25,1382.72,778.99,458.71,672.78,5693.65,986.53,208.95,8554.16,553.79,6775.25,1240.95,789.3,5640.54,25112.23,5198.9,1870.99,2056.7,15539.19,5167,7133.09,1556.97,2240.81,26419.55,3325.5,9380.1,2298.580078,1446.599976,8059.399902,654.96,28871.75,7008.02,1747.13,17036.21,3950.01,717.46,4692.02,2439.03,732.49,1866.63,622.98,45982.92,1117.2,9429.39,4699.94,6216.42,15535.55,4538.55,10947.3,2112.04,10903.04,13753.51,5081.73,1372.12,1485.24,7357.64,9495.3
25/8/2014,59735,45504.34,9382.22,409.32,1159.25,3186.61,7042.4,17885.21,4342.11,9510.14,20375.39,7645.73,10690.1,862.65,422.36,1394.69,785.47,455.11,676.87,5755.16,995.02,205.8,8611.58,550.63,6775.25,1240.95,792.62,5632.77,25166.91,5184.96,1862.31,2060.89,15613.25,5182.74,7133.09,1563.13,2229.27,26437.02,3330.28,9390.62,2320.169922,1454.670044,7934.810059,661.76,28519.34,6984.03,1749.93,17029.72,3945.78,715.46,4722.53,2449.8,739.05,1851.32,625,46209.07,1120.7,9415.95,4691.47,6216.42,15598.74,4557.35,11005.4,2123.55,10842.78,13865.89,5079.12,1383.73,1473.96,7342.44,9403.39
26/8/2014,59821,45464.75,9522.41,412.93,1177.35,3203.76,7040.78,18007.24,4393.41,9588.15,20645.54,7668.86,10826.9,853.33,425.78,1397.54,785.83,455.86,682.39,5853.66,993.39,206.3,8673.29,552.36,6822.76,1227.35,807.54,5634.53,25074.5,5146.55,1861.82,2068.05,15521.22,5195.63,7146.35,1560.17,2207.11,26442.81,3323.02,9393.96,2334.280029,1443.319946,7813.97998,668.25,28243.59,7013.32,1754.19,16942.27,3951.44,717.12,4760.9,2468.76,740.96,1861.13,629.7,46478.78,1131.6,9428.05,4700.69,6221.16,15619.21,4570.64,11025.4,2131.76,10939.84,13906.56,5115.5,1388.93,1475.67,7322.12,9359.18
27/8/2014,60950,45601.05,9811.97,413.19,1177.49,3210.07,7048.07,18023.45,4395.26,9569.71,20763.14,7687.63,10837.4,851.23,426.56,1397.41,790.32,456.76,683.45,5970.18,992.72,206.3,8669.8,556.84,6830.66,1252.69,804.67,5648.87,24918.75,5165.25,1872.38,2074.93,15534.82,5243.7,7160.46,1564.58,2209.47,26560.15,3341.46,9485.59,2339.389893,1447.910034,7841.069824,667.9,27811.35,6984.91,1764.1,17026.95,3973.31,716.8,4789.67,2467.29,743.91,1869.5,634.3,46351.64,1127.8,9489.21,4691.6,6214.54,15602.65,4569.62,11037.9,2138.01,11029.95,13871.21,5128.82,1408.54,1474.12,7345.76,9374.36
28/8/2014,60290,45501.28,9834.79,412.14,1167.51,3196.56,7050.56,17648.9,4366.04,9462.56,20341.09,7578.37,10722.2,853.82,419.19,1383.03,784.05,456.78,681.56,5907.44,975.91,206.3,8622.23,554.01,6805.8,1174.97,808.38,5621.33,24741,5184.48,1875.68,2075.76,15459.86,5237.51,7100.7,1559.05,2195.82,26638.11,3338.85,9478.37,2290.379883,1423.780029,7743.540039,668.96,27774.43,6991.76,1763.51,17031.38,3963.78,718.36,4804.16,2421.4,738.86,1863.17,633.98,45840.07,1115.6,9558.75,4684.81,6214.54,15558.17,4557.69,11009.7,2138.18,11042.03,13443.16,5070.97,1404.41,1475.68,7361.15,9435.05
29/8/2014,61288,45628.13,9817.3,413.13,1161.81,3192.72,7145.71,17779.76,4381.04,9470.17,20450.49,7636.68,10728.8,862.95,430.06,1388.89,777.98,455.93,677.43,5942.78,980.09,206.3,8658.97,549.39,6819.75,1181.1,803.13,5624.57,24742.06,5136.86,1866.11,2068.54,15424.59,5223.3,7050.89,1561.63,2217.2,26638.11,3327.09,9436.27,2301.52002,1400.709961,7841.700195,676.82,28567.74,7034.09,1771.18,17010.82,3996.63,721.06,4783.13,2416.97,737.12,1850.73,629.89,45630.44,1115.4,9544.69,4682.6,6208.63,15625.73,4580.27,11046.3,2131.91,11112.12,13596.66,5082.72,1400.33,1472.16,7367.16,9446.83
1/9/2014,61141,45437.89,9946.19,414.23,1159.2,3180.69,7089.51,17881.22,4379.73,9479.03,20345.85,7615.54,10746.5,872.75,430.97,1386.97,779,455.43,682.52,5909.1,980.9,206.3,8746.97,546.8,6825.31,1184.21,808.25,5629.27,24752.09,5177.62,1866.11,2067.86,15476.6,5215.4,7083.49,1565.35,2235.51,26867.55,3314.13,9513.06,2297.419922,1392.400024,7941.160156,676.82,28493.74,7030.89,1776.76,17024.49,4012.06,720.3,4822.52,2443.14,737.73,1846.85,632.4,45752.53,1116.3,9567.19,4679.57,6234.84,15625.73,4580.27,11046.3,2133.37,11116.75,13699.51,5128.57,1410.21,1474.42,7355.94,9452.04
2/9/2014,61895,45824.96,10116.44,415,1146.21,3177.88,7098.35,17969.68,4378.33,9507.02,20446.28,7652.8,10755,860.6,433.87,1387.94,777.91,455.98,684.95,5887,988.96,206.45,8757.32,553.62,6829.17,1168.2,807.1,5656.91,24749.02,5201.59,1867.69,2051.58,15668.6,5221.77,7106.56,1568.6,2266.05,27019.39,3328.3,9399.72,2293.290039,1400.349976,8043.310059,676.82,29260.29,7024.82,1777.53,17013.96,4055.1,720.39,4827.36,2463.1,738.21,1852.83,630.89,46076.97,1133.6,9594.17,4663.93,6242.77,15619.08,4598.19,11038.1,2140.22,11048.19,13742.22,5129.07,1417.62,1473.29,7400.04,9623.63
3/9/2014,61837,46048.97,10437.89,417.21,1159.13,3186.76,7127.48,18415.3,4421.87,9626.49,20831.96,7714.51,10886.8,855.69,428.49,1398.48,777.17,457.2,687.04,5948.25,991.06,207.43,8803.57,560,6873.58,1179.91,812.92,5654.63,25317.95,5224.14,1864.87,2051.2,15728.35,5224.4,7206.02,1583.27,2288.63,27139.94,3348.77,9450.35,2324.959961,1449.290039,8115.870117,678.9,29595.55,7047.1,1780.25,17218.55,4094.65,727.26,4882.75,2513.96,743.03,1847.17,633.92,46387.06,1141,9609.5,4662.31,6242.77,15657.63,4572.56,11063.5,2132.11,11061.14,13838.4,5180.71,1420.95,1470.46,7438.92,9627.6
4/9/2014,60800,46313.37,10063.43,421.59,1181.41,3222.83,7134.28,18630.56,4494.94,9724.26,21419.39,7782.88,11100.1,857.43,430.97,1397.99,767.97,455.84,689.54,6054.4,992.53,207.43,8834.75,559.96,6877.97,1177.83,822.26,5632.14,25297.92,5205.32,1869.21,2056.26,15676.18,5228.55,7204.11,1579.73,2306.86,27085.93,3346.34,9428.89,2355.01001,1457.339966,8176.569824,678.59,29604.3,7060.6,1769.38,17040.53,4086.33,726.19,4950.73,2538.15,744.4,1847.18,631.69,46674.59,1149,9608.94,4662.57,6229.17,15576.79,4562.29,11030.4,2130.59,11068.83,13985.98,5141.18,1424.32,1471.88,7479.33,9650.43
5/9/2014,60681,46230.85,10414.67,421.11,1197.11,3220.18,7124.85,18591.72,4486.49,9747.02,21395.13,7759.64,11148.9,857.25,429.82,1388.39,769.77,457.05,684.91,6054.86,997.09,206.84,8788.77,556.69,6855.1,1161.55,821.93,5598.93,25240.15,5217.34,1868.46,2049.41,15668.68,5253.87,7263.58,1584.32,2326.43,27026.7,3341.73,9407.94,2358.340088,1474.709961,8214.530273,677.62,29513.78,7087.41,1761.69,17229.18,4071.26,735.24,4954.24,2541.42,739.78,1841.95,632.92,46388.8,1139.7,9635.68,4665.99,6230.63,15569.92,4582.9,11073.4,2128.94,11135.96,13882.49,5160.92,1429.65,1471.46,7496.65,9723.49
8/9/2014,59192,46357.24,10653.09,420.6,1196.63,3208.66,7114.1,18561.29,4474.93,9758.03,21294.34,7772.98,11102.6,859.09,429.62,1392.73,768.83,456.93,683.89,6030.81,994.95,206.84,8817.19,555.34,6834.77,1146.44,822,5578.85,25190.45,5246.48,1871.09,2049.41,15705.11,5261.75,7314.94,1584.77,2326.43,27319.85,3335.19,9407.94,2348.850098,1464.76001,8214.530273,678.83,29585.6,7087.41,1749.84,17248.57,4060.05,735.24,4898.97,2551.47,744.95,1849.67,630,46204.85,1126.4,9694.28,4651.92,6224.54,15509.39,4592.28,11007.4,2120.75,11143.82,13968.91,5186.38,1426.42,1467.25,7490.67,9703.46
