Date,IBOVESPA (BRAZIL),IPC (MEXICO),MERVAL (ARGENTINA),AEX (NETHERLANDS),ATHEX COMPOSITE (GREECE),BEL-20 (BELGIUM),BET INDEX (ROMANIA),BUX (HUNGARY),CAC 40 (FRANCE),DAX (GERMANY),FTSE MIB (ITALY),OMX HELSINKI INDEX (FINLAND),IBEX INDEX (SPAIN),OMX ICELAND (ICELAND),OMX RIGA INDEX (LATVIA),OMX S30 (SWEDEN),OMX TALLINN INDEX (ESTONIA),OMX VILNIUS INDEX (LITHUANIA),OSE ALL SHARE INDEX (NORWAY),PSI 20 INDEX (PORTUGAL),PX INDEX (CZECH),SAX INDEX (SLOVAKIA),SWISS MARKET INDEX (SWITZERLAND),SOFIX INDEX (BULGARIA),UK 100 CFD (UK),UX INDEX (UKRAINE),XU 100 (TURKEY),ALL ORDINARIES (AUSTRALIA),HSI (HONG KONG),JAKARTA COMPOSITE INDEX (INDONESIA),KLSE (MALAYSIA),KOSPI INDEX (SOUTH KOREA),NIKKEI 225 (JAPAN),NZX 50 (NEW ZEALAND),PSEI (PHILIPPINE),SET INDEX (THAILAND),SCI (CHINA),SENSEX 30 INDEX (INDIA),STI (SINGAPORE),TAIEX INDEX (TAIWAN),ATX (AUSTRIA),MOEX INDEX (RUSSIA),SHENZHEN COMPONENT (CHINA),VN INDEX (VIETNAM),Karachi100 (PAKISTAN),CSE (SRI LANKA),COLCAP (COLOMBIA),S&P LIMA (PERU),IPSA (CHILE),BIRS (BOSNIA),ISEQ (IRELAND),WIG20 (POLAND),OMXC20 (DENMARK),CROBEX (CROATIA),BELEX15 (SERBIA),JTOPI (SOUTH AFRICA),NSX (NAMIBIA),MASI (MOROCCO),TUNINDEX (TUNISIA),LSE (ZAMBIA),S&P/TSX (CANADA),NASDAQ (USA),NYSE Composite (USA),AMSE (JORDAN),TASI (SAUDI ARABIA),QE GENERAL (QATAR),ADX (UNITED ARAB EMIRATES),TA35 (ISRAEL),BSE (BAHRAIN),MSM 30 (OMAN),EGX 30 (EGYPT)
8/9/2016,60231.66,47416.97,16457.9,459.5,566.58,3620.85,7060.84,28505.53,4542.2,10675.29,17375.73,8595.94,9101.1,1260.99,679.196,1440.03,998.47,538.27,684.57,4767.19,884.8,322.5,8315.2,468.71,6858.7,751.79,778.43,5484.55,23919.34,5371.08,1691.38,2063.73,16958.77,7534.73,7667.07,1455.38,3095.95,29045.28,2894.48,9262.89,2413.449951,2050.77002,10851.19043,659.25,40136.93,6501.89,1416.16,15715.29,4106.14,569.57,6286.73,1793.48,931.96,1838.29,639.01,46588.71,1026.3,9993.03,5426.25,4400.41,14803.26,5259.48,10882.3,2115.87,6176.53,10534.1,4516.38,1458.46,1120.13,5777.66,8188.2
9/9/2016,57999.73,46459.17,15975.57,452.88,566.8,3582.28,7027.24,28445.83,4491.4,10573.44,17156.48,8483.59,9025.5,1267.5,685.947,1426.56,998.82,537.866,678,4697.65,879.83,326,8264.13,471.91,6776.95,738.21,770.54,5440.45,24099.7,5281.92,1686.44,2037.87,16965.76,7468.6,7581.79,1445.28,3078.86,28797.25,2873.33,9164.88,2394.530029,2028.25,10762.79004,658.66,40340.23,6494.86,1397.9,15482.85,4092.76,568.35,6182.62,1754.12,916.68,1851.17,638.69,46734.92,1028,9995.19,5425.33,4321.77,14540,5125.91,10613.5,2115.87,6176.53,10534.1,4516.38,1433.03,1120.13,5777.66,8188.2
12/9/2016,58586.11,46720.96,16058.32,447.6,557.25,3546.86,6911.19,28167.57,4439.8,10431.77,16840.28,8376.63,8866.6,1270.84,685.916,1417.36,995.1,540.101,667.41,4632.44,870.08,320.11,8206.2,470.95,6700.9,738.49,770.54,5319.1,23290.6,5281.92,1686.44,1991.48,16672.92,7279.76,7581.79,1411.85,3021.98,28353.54,2873.33,8947.06,2375.75,2019.900024,10461.58008,651.63,40340.23,6494.86,1386.73,15524.82,4067.89,568.35,6138.02,1731.37,915.2,1852.59,633.86,46294.07,1017,9995.19,5425.33,4330.29,14597.14,5211.89,10741.2,2115.87,6176.53,10534.1,4516.38,1437.24,1120.13,5777.66,8188.2
13/9/2016,56820.77,46154.2,15520.58,442.61,556.96,3506.77,6939.27,27828.01,4387.18,10386.6,16547.75,8309.48,8724.2,1255.83,685.813,1410.79,999.9,539.709,661.4,4557.2,868.29,316.77,8174.73,474.59,6665.63,761.11,770.54,5309.99,23215.76,5215.57,1677.18,1999.36,16729.04,7249.23,7550.27,1446.84,3023.51,28353.54,2818.38,8940.83,2356.399902,2004.5,10514.58008,651.8,40340.23,6508.09,1367.18,15297.23,4064.04,568.35,6111.06,1727.69,922.33,1869.19,631.25,46274.97,1011.6,9995.19,5425.33,4330.29,14349.1,5155.26,10535.4,2115.87,6176.53,10534.1,4516.38,1430.72,1120.13,5777.66,8188.2
14/9/2016,57059.46,45767.57,15546.36,441.03,556.13,3502.93,6931.06,28095.35,4370.26,10378.4,16539.9,8309.7,8702.4,1257.57,684.954,1409.89,994.84,539.036,661.04,4552.45,867.47,316.77,8162.65,472.62,6673.31,764.37,770.54,5326.62,23190.64,5146.04,1661.39,1999.36,16614.24,7210.72,7546.01,1458.19,3002.85,28372.23,2809.35,8902.3,2329.419922,2004.47998,10454.24023,646.93,40340.23,6492.74,1373.22,15301.94,4065.27,568.2,6101.31,1736.68,927.5,1864.99,633.36,45985.07,999.9,9978.31,5425.33,4350.51,14366.46,5173.77,10511.4,2115.87,6176.53,10534.1,4516.38,1432.28,1120.13,5777.66,8132.75
15/9/2016,57909.49,45922.91,15851.53,443.2,551.93,3522.74,6939.78,28139.11,4373.22,10431.2,16595.43,8352.73,8720.5,1258.77,680.678,1416.83,995.7,539.788,654.72,4554.35,864.48,316.77,8184.84,474.12,6730.3,762.66,770.54,5337.12,23335.59,5265.82,1652.99,1999.36,16405.01,7196.24,7708.42,1463.39,3002.85,28412.89,2805.52,8902.3,2346.159912,1996.579956,10454.24023,645.02,40216.35,6472.47,1373.44,15312.28,4066.88,567.22,6128.81,1745.97,929.55,1881.38,635.27,45713.44,998.4,9993.64,5421.47,4350.51,14503.67,5249.69,10602.9,2115.87,6176.53,10534.1,4499.26,1434.6,1125.07,5777.66,7979.25
16/9/2016,57079.76,45922.91,15828.16,439.07,559.5,3509.18,6979.15,28097.66,4332.45,10276.17,16192.16,8315.47,8633.4,1260.95,696.092,1405.31,993.49,539.789,659.25,4470.84,860.81,320.11,8130.44,475.62,6710.28,769.16,760.2,5396.74,23335.59,5267.77,1652.99,1999.36,16519.29,7250.51,7553.76,1479.07,3002.85,28599.03,2827.45,8902.3,2320.699951,1981.959961,10454.24023,639.37,40363.68,6472.47,1354.63,15135.8,4048.29,567.22,6111.45,1734.26,930.45,1875.9,632.22,45430.38,997.3,9992.27,5427.71,4341.27,14450.69,5244.57,10532.3,2113.08,6060.07,10572.45,4486.28,1447.44,1128.42,5779.18,7916.41
19/9/2016,57350.38,45871.04,15990.69,444.7,557.47,3536.28,6969.95,28564.54,4394.19,10373.87,16399.26,8419.86,8715.5,1260.14,696.444,1419.01,990.81,542.188,665.48,4551.31,861.83,321.5,8195.71,476.81,6813.55,777.12,776.71,5393.68,23550.45,5321.84,1651.71,2015.78,16519.29,7278.12,7575.84,1492.73,3026.05,28634.5,2852.14,9152.88,2350.100098,1986.969971,10557.25,648.83,40414.72,6450.44,1354.67,15201.77,4048.29,567.22,6109.16,1749.78,936.32,1880.06,639.65,45496.21,1014.3,9965.91,5423.78,4329.71,14496.23,5235.03,10564.3,2112.79,5935.96,10152.77,4482.46,1448.67,1135.31,5762.74,7974.12
20/9/2016,57736.46,46341.33,16012.84,444.45,560.59,3540.96,6980.2,28208.66,4388.6,10393.86,16207.1,8407.05,8686.1,1257.31,708.313,1418.44,1001.56,541.915,666.6,4538.58,865.53,321.24,8237.54,479.59,6830.79,783.64,773.13,5397.32,23530.86,5302.49,1655.78,2025.71,16492.15,7308.45,7671.72,1473.78,3023,28523.2,2854.69,9161.58,2346.360107,1991.780029,10544.53027,653.66,40340.46,6429.94,1341.36,15241.21,4063.01,566.51,6076.89,1755.59,938.76,1884.28,640.84,44864.62,1008.6,9977.56,5402.04,4326.17,14521.98,5241.35,10560.3,2112.79,5925.14,10256.52,4463.86,1439.18,1131.95,5752.11,8048.69
21/9/2016,58393.92,46929.19,16292.48,447.53,562.12,3566.47,7036.36,28254.34,4409.55,10436.49,16349.82,8455.91,8758.5,1240.46,708.41,1422.66,996.55,543.406,668.42,4549.93,864.77,321.77,8226.47,484.93,6834.77,803.91,779.16,5429.41,23669.9,5342.59,1658.73,2035.99,16807.62,7281.17,7675.42,1487.17,3025.87,28507.42,2850.74,9228.5,2362.850098,1997.670044,10583.40039,657.44,39771.42,6451.61,1341.29,15373.88,4074.7,564.05,6094.49,1758.47,938.84,1893.37,644.83,44284.63,1003.4,9964.15,5388.8,4404.13,14710.82,5295.18,10708.4,2133.3,5948.92,10252.9,4470.4,1439.53,1134.12,5750.15,7937.79
22/9/2016,58994.17,47975.05,16643.05,455.51,572.15,3616.08,7045.48,28300.83,4509.82,10674.18,16637.69,8623.9,8934.9,1264.4,735.997,1446.01,997.99,544.782,677.46,4611.69,875.87,315.97,8307.63,484.93,6911.4,801.81,797.96,5466.32,23759.8,5380.26,1669.66,2049.7,16807.62,7311.71,7762.35,1505.99,3042.31,28773.13,2846.06,9235.26,2403.459961,2025.300049,10662.20996,662.31,40135.31,6464.94,1358.03,15456.3,4100.17,564.05,6153.75,1776.22,939.71,1913.77,641.96,45307.58,1028.5,9985.84,5388.8,4450.39,14797.18,5339.52,10793.7,2139.67,5948.92,10412.5,4515.17,1461.56,1134.5,5766.14,7913.94
23/9/2016,58697,47778.48,16441.71,454.48,574.05,3604.27,7000.27,28120.09,4488.69,10626.97,16452.84,8605.91,8823.6,1269.85,734.969,1437.52,999.32,541.857,676.2,4576.23,874.05,324.96,8272.89,484.93,6909.43,814.21,797.56,5518.65,23686.48,5388.91,1670.99,2054.07,16754.02,7296.74,7723.6,1492.88,3033.9,28668.22,2856.95,9284.62,2403.129883,2011.829956,10609.7002,664.31,39781.95,6479.21,1351.6,15324.63,4094,562.82,6108.86,1762.48,923.89,1937.17,639.48,45440.23,1037.2,10000.05,5396.03,4456.74,14697.93,5305.75,10718,2136.75,5913,10435.17,4497.21,1462.76,1137.09,5768.84,7904.53
26/9/2016,58053.53,47252.54,16356.44,447.87,563.59,3551.45,6955.06,27685.3,4407.85,10393.71,16192.48,8529.77,8711.4,1251.41,723.056,1418.19,992.27,542.125,666.38,4566.88,869.1,319.26,8165.05,487.63,6818.04,829.92,767.26,5519.11,23317.92,5352.14,1669.5,2047.11,16544.56,7264.87,7632.46,1490.14,2980.43,28294.28,2849.94,9194.52,2381.419922,1997.939941,10392.7002,666.1,40220.76,6478.94,1346.67,15208.51,4089.39,561.59,6014.94,1740.05,917.68,1948.92,637.84,44963.91,1022.5,10015.33,5396.34,4458.93,14619.46,5257.49,10624.9,2131.27,5956.59,10509.79,4492.22,1456.58,1139.64,5767.37,7974.84
27/9/2016,58382.49,47731.84,16348.5,447.83,562.4,3547.89,6913.08,27481.04,4398.68,10361.48,16134.71,8548.87,8688.2,1239.4,722.868,1421.2,993.19,541.771,660.97,4520.61,866.34,320.07,8175.42,493.26,6807.67,817.37,771.61,5493.7,23571.9,5419.6,1664.72,2062.82,16683.93,7252.93,7557.34,1489.39,2998.17,28223.7,2860.23,9194.52,2371.659912,1975.52002,10476.96973,671.21,40294.38,6483.29,1333.85,15074.8,4052.52,567.41,5990.69,1732.81,904.92,1943.21,637.42,44397.13,1006.3,10019.85,5382.65,4458.74,14558.04,5305.71,10665.3,2125.6,5730.69,10472.93,4471.68,1453.98,1139.47,5748.61,7948.93
28/9/2016,59355.77,48046.56,16755.17,450.27,563.15,3571.02,6946.93,27476.4,4432.45,10438.34,16222.21,8586.53,8740.4,1246.8,724.304,1425.24,998.01,543.341,666.61,4562.33,866.34,312.63,8220.07,509.92,6849.38,833.12,776.78,5500.19,23619.65,5425.34,1664.96,2053.06,16465.4,7290.45,7586.96,1479.58,2987.86,28292.81,2858.01,9194.52,2386.219971,1980.680054,10467.16016,669.17,40355.02,6512.32,1354.98,15222.98,4063.94,557.82,6039.39,1734.59,912.51,1940.03,633.84,45234.26,1021.8,10007.4,5339.68,4418.6,14731.43,5318.55,10753.5,2125.33,5534.43,10465.43,4448.69,1450.9,1141.91,5726.16,7907.92
29/9/2016,58350.57,47672.07,16743.43,451.55,568.24,3549.53,6981.03,27988.68,4443.84,10405.54,16338.78,8590.3,8796.3,1235.54,708.913,1434.81,1003.81,544.02,682.96,4605.42,874.57,316.47,8164.2,510.16,6919.42,831.3,770.77,5558.23,23739.47,5431.96,1669.64,2068.72,16693.71,7343.45,7714.86,1491.43,2998.48,27827.53,2885.71,9270.9,2415.159912,1996.119995,10512.25,670.3,40295.52,6528.3,1345,15277.78,4052.33,555.96,5998.05,1730.45,901.22,1938.72,635.84,46095.38,1042.9,10025.65,5332.11,4400.67,14754.55,5269.15,10643.5,2120.46,5623.34,10435.46,4476.32,1442.93,1150,5726.2,7881.11
30/9/2016,58367.05,47245.8,16675.68,452.33,565.53,3555.92,6936.84,27664.25,4448.26,10511.02,16401,8625.52,8779.4,1208.88,708.824,1439.08,1001.34,543.582,683.39,4597.29,863.58,308.93,8139.01,504.58,6899.33,810.13,764.88,5525.15,23297.15,5364.8,1652.55,2043.63,16449.84,7361.09,7629.73,1483.21,3004.7,27865.96,2869.47,9166.85,2405.280029,1978,10567.58008,668.44,40541.81,6534.77,1338.83,15296.98,4015.25,561.15,6034.83,1709.51,897.08,1941.32,636.3,45425.59,1027.1,10039.14,5341.56,4320.35,14725.86,5312,10721.7,2120.46,5448.2,10403.38,4476.32,1442.93,1150,5674.7,7881.11
3/10/2016,59461.23,47601.93,16846.88,452.99,569.72,3543.02,6956.48,28012.37,4453.56,10511.02,16273.95,8642.59,8751.6,1231.88,703.709,1443.46,1001.83,543.089,683.87,4598.92,868.59,314.26,8166.32,507.07,6983.52,813.63,772.25,5564.84,23584.43,5463.92,1652.55,2043.63,16598.67,7372.49,7677.73,1490.94,3004.7,28243.29,2870.84,9234.2,2405.5,1986.800049,10567.58008,662.42,40986.31,6574.39,1330.57,15246.65,4036.95,562.38,6032.71,1725.44,894.08,1942.94,636.28,45107.14,1028.1,10039.14,5341.56,4320.35,14689.04,5300.87,10690.8,2104.18,5416.47,10309.92,4396.37,1442.93,1144.64,5674.7,8133.12
4/10/2016,59339.23,47909.27,16873.83,458.32,579.18,3565.23,6981.98,28570.99,4503.09,10619.61,16308.02,8694.15,8769,1237.57,712.501,1456.22,1004.56,545.664,692.46,4635.71,875.13,309.94,8230.73,509.49,7074.34,832.32,770.58,5569.89,23689.44,5472.32,1661.25,2054.86,16735.65,7352.46,7719.24,1509.78,3004.7,28334.55,2884.64,9287.77,2417.639893,1985.02002,10567.58008,661.89,41123.97,6591.41,1335.1,15072.04,4063.26,562.04,6066.11,1754.04,896.22,1957.53,640.42,45473.03,1037.9,10035.14,5360.09,4385.26,14521.01,5289.66,10629.1,2102.49,5525.7,10388.18,4409.05,1442.93,1143.8,5613.26,8198.51
5/10/2016,60254.34,48141.42,17070.65,456.06,575.37,3562.25,6963.66,28487.05,4489.95,10585.78,16476.58,8665.13,8778.3,1266.81,722.507,1452.5,1003.92,545.47,694.31,4575.18,881.09,309.72,8195.23,508.89,7033.25,828.02,778.54,5537.01,23788.31,5420.65,1662.92,2053,16819.24,7271.16,7639.79,1509.92,3004.7,28220.98,2881.79,9272.28,2416.870117,1975.849976,10567.58008,663.95,41253.46,6579.78,1341.33,15071.07,4085.15,560.82,6019.24,1762.23,901.97,1965.48,638.44,45308.48,1038.4,10109.78,5387.09,4385.26,14610.58,5316.02,10683.9,2100.29,5585.11,10372.2,4393.58,1440.42,1138.87,5615.94,8368.52
6/10/2016,60644.24,47944.77,17143.32,454.82,574.22,3559.59,6944.44,28399.59,4480.1,10568.8,16491.62,8604.67,8757.4,1268.79,721.98,1458.38,1005.41,546.808,696.31,4537.63,889.38,314.26,8170.44,509.29,6999.96,839.56,778.95,5564.78,23952.5,5409.34,1666.73,2065.3,16899.1,7197.29,7620.16,1513.86,3004.7,28106.21,2885.22,9284.31,2411.040039,1983.880005,10567.58008,663.12,41252.17,6566.96,1343.44,15005.13,4077.28,560.82,5983.65,1761.9,898.51,1969.6,642.24,45051.08,1030.5,10123.1,5397.8,4385.26,14595.5,5306.85,10675.7,2104.88,5631.26,10357.33,4389.6,1435.24,1137.05,5609.97,8368.52
7/10/2016,61108.98,47596.6,17136.22,450.06,577.3,3526.21,6943.45,28438.95,4449.91,10490.86,16405.27,8551,8624.3,1268.77,722.723,1451.65,1005,544.491,692.31,4494.84,885.72,318.08,8124.59,507.51,7044.39,839.55,779.76,5548.47,23851.82,5377.15,1665.38,2053.8,16860.09,7167.81,7578.29,1504.34,3004.7,28061.14,2875.24,9265.81,2390.879883,1980.02002,10567.58008,657.54,41200.48,6582.34,1348.2,15060.6,4075.68,561.01,5839.16,1751.72,888.48,1992.03,639.91,45112.11,1034.7,10209.05,5395.31,4385.26,14566.26,5292.4,10626.9,2109.02,5506.78,10355.53,4362.17,1436.29,1131.38,5692.36,8436.82
10/10/2016,61668.33,48264.96,17136.22,455.24,583.27,3551.64,6911.52,28570.02,4497.26,10624.08,16632.45,8635.17,8701.5,1274.35,728.02,1467.45,1005.53,545.537,703.59,4546.49,891,318.08,8172.22,507.66,7097.5,854.85,778.35,5555.45,23851.82,5360.83,1665.32,2056.82,16860.09,7116.92,7534.71,1457.02,3048.14,28082.34,2870.24,9265.81,2407.360107,2001.099976,10741.69043,647.25,41403.97,6562.5,1350.33,15068.89,4075.68,555.14,5869.66,1765.95,891.68,1997.46,642.27,45118.12,1032.3,10262.03,5422.16,4385.26,14566.26,5328.67,10682.7,2104.99,5574.22,10405.2,4387.34,1442.95,1130.27,5686.55,8364
11/10/2016,61021.85,48014.4,17159.16,451.25,585.3,3544.03,6926.71,28479.24,4471.74,10577.16,16474.06,8594.16,8693.2,1273.47,709.055,1455.41,1011.25,544.054,701.22,4564.75,894.57,313.29,8135.15,509.59,7070.88,845.34,776.44,5562.19,23549.52,5382,1668.72,2031.93,17024.76,7124.23,7520.82,1442.21,3065.25,28082.34,2856.13,9219.82,2412.72998,2001.420044,10782.30957,654.88,41403.97,6538.28,1358.07,15007.17,4103.55,555.14,5857.33,1757.04,885.79,2002.11,634.66,45395.72,1019.4,10323.47,5392.55,4381.31,14549.6,5246.79,10548,2103.63,5655.61,10431.25,4373.88,1442.95,1130.27,5703.65,8232.77
12/10/2016,61021.85,47915.12,17207.9,450.66,586.24,3525.37,6919.39,28396.87,4452.24,10523.07,16470.28,8520.71,8686.5,1265.35,720.217,1442.5,1016,543.691,697.84,4555.34,890.74,313.05,8068.56,509.24,7024.01,840.76,774.61,5555.19,23407.05,5364.61,1667.03,2033.73,16840,7107.46,7429.82,1406.18,3058.5,28082.34,2813.71,9252.6,2409.530029,1993.349976,10788.58984,653.25,41403.97,6510.18,1354.61,15066.18,4112.2,557.59,5828.83,1760.43,884.64,1990.88,634.86,45048.57,1016.4,10315.56,5419,4385.63,14618.97,5239.02,10560.3,2107.87,5692.66,10403.04,4363.55,1442.95,1130.27,5680.15,8185.95
13/10/2016,61118.58,47741.54,17234.81,445.2,576.58,3505.9,6858.69,28123.21,4405.17,10414.07,16269.26,8428.82,8608.7,1253.38,728.492,1426.69,1014.87,540.698,693.04,4559.01,886.64,313.29,7999.93,510.34,6977.74,841.3,768.1,5518.26,23031.3,5340.4,1665.02,2015.44,16774.24,7120.05,7312.18,1412.82,3061.35,27643.11,2805.48,9219.17,2383.389893,1976.369995,10787.49023,658.29,41412.04,6487.13,1354.4,14986.09,4125.4,555.14,5813.76,1727.55,876.15,1971.69,636.13,44005.78,986.9,10275.04,5409.21,4345.33,14643.71,5213.33,10522.9,2115.22,5693.96,10389.96,4347.2,1416.23,1144.57,5660.22,8505.12
14/10/2016,61767.22,47701.45,17414.89,450.5,589.29,3555.49,6897.37,28392.01,4470.92,10580.38,16591.37,8509.42,8767.9,1254.78,723.078,1446,1017.43,541.014,701.26,4622.49,899.16,313.29,8089.91,508.69,7013.55,841.3,775.54,5518.47,23233.31,5399.89,1658.97,2022.66,16856.37,7133.26,7389.3,1477.61,3063.81,27673.6,2815.24,9165.17,2418.360107,1966.390015,10759.67969,657.59,41464.31,6482.54,1346.07,15012.58,4141.16,554.81,5907.81,1719.64,891.62,1972.42,640.13,44658.61,999,10282.14,5420.43,4368.44,14584.99,5214.16,10521.3,2124.35,5632.69,10367.74,4315.62,1416.23,1140.96,5651.07,8432.41
17/10/2016,62696.11,47657.33,17664,448.04,586.06,3548.74,6868.02,28612.95,4450.23,10503.57,16630.34,8497.36,8740.7,1245.44,714.354,1438.28,1019.54,546.458,695.75,4599.62,906.97,314.46,8000.96,506.28,6947.55,839.52,774.38,5470.88,23037.54,5410.3,1653.71,2027.61,16900.12,7066.37,7358.21,1477.34,3041.17,27529.97,2817.07,9176.22,2412.669922,1956.949951,10651.5,650.46,41282.72,6452.69,1346.07,14993.82,4151.79,553.59,5894.56,1714.2,892.73,1971.55,640.31,44253.15,1001.2,10305.06,5415.7,4368.44,14596.52,5199.82,10492.9,2120.38,5564.67,10425.89,4220.44,1416.23,1137.52,5581.11,8243.32
18/10/2016,63782.21,48106.12,17847.63,453.13,593.83,3592.97,6844.47,29012.68,4508.91,10631.55,16966.61,8594.16,8865.3,1236.43,716.783,1458.63,1019.58,547.888,696.91,4678.43,915.33,314.46,8074.69,504.89,7000.06,843.45,783.4,5491.97,23394.39,5430.05,1667.57,2040.43,16963.61,6973.09,7571.15,1477.54,3083.88,28050.88,2830.63,9222.58,2446.899902,1969.109985,10797.01953,653.32,40954.22,6442.87,1355.72,15175.15,4202.16,552.36,6006.38,1721.21,904.55,1982.46,645.71,44543.12,1014.7,10353.19,5419.9,4368.44,14752.25,5243.84,10567.8,2119.35,5460.94,10484.09,4269.34,1428.16,1137.01,5583.55,8213.53
19/10/2016,63505.61,48492.61,18125.39,454.68,593.02,3599.4,6878,29168,4520.3,10645.68,17044.34,8603.74,8950.1,1241.19,714.871,1455.27,1023.58,546.78,701.9,4722.42,922.5,314.73,8093.78,506.31,7021.92,838.81,792.1,5518.43,23304.97,5409.29,1668.27,2040.94,16998.91,6976.54,7721.57,1486.28,3084.72,27984.37,2844.62,9283.99,2446.52002,1967.5,10757.91992,659.39,40924.14,6444.39,1364.02,15294.99,4256.38,555.03,6000.14,1744.53,912.48,1981.71,649.02,44939.76,1020.8,10335.96,5429.15,4368.44,14840.49,5246.41,10600.9,2121.02,5522.57,10452.11,4309.03,1429.85,1144.47,5592.88,8160.4
20/10/2016,63837.85,48274.25,18147.31,456.06,595.9,3610.4,6908.27,29340.88,4540.12,10701.39,17141.38,8613.95,9061.2,1243.93,714.397,1465.84,1027.9,546.458,702.16,4736.69,921.35,315.03,8069.27,505.72,7026.9,835.05,792.52,5526.2,23374.4,5403.69,1667.18,2040.6,17235.5,6973.78,7713.32,1492.73,3084.46,28129.84,2842.62,9317.24,2466.26001,1957.089966,10784.33008,657.15,41545.95,6442.36,1361.15,15311.19,4235.28,552.57,6055.3,1748.99,916.01,1966.23,663.2,44865.96,1018.4,10354.31,5416.29,4368.44,14847.92,5241.83,10589.2,2117.27,5651.8,10438.45,4294.46,1429.76,1151.85,5562.31,8277.21
21/10/2016,64108.08,48418.4,18257.28,457.4,594,3588.3,6862.03,29572.36,4536.07,10710.73,17166.76,8601.51,9100.4,1231.34,712.921,1464.85,1031.34,551.275,706.35,4726.43,928.28,315.03,8034.86,507.67,7020.47,829.06,788.44,5513.85,23374.4,5409.24,1669.98,2033,17184.59,6958.4,7650.22,1500.37,3090.94,28077.18,2831.06,9306.57,2463.959961,1957.699951,10748.90039,655.17,41291.43,6447.53,1362.97,15243.71,4258.9,555.03,6035.81,1752.25,923.99,1959.68,670.2,45069.02,1032.2,10378.76,5428.19,4368.44,14939.04,5257.4,10571.9,2112.09,5739.92,10433.95,4299.37,1429.76,1147.42,5537.97,8274.15
24/10/2016,64059.89,48431.25,18390.65,459.75,593.13,3594.89,6853.65,29813.86,4552.58,10761.17,17305.77,8620.4,9216.2,1213.93,717.938,1456.79,1025.84,550.531,707.17,4740.45,935.36,314.49,7991.88,512.18,6986.4,812.83,799.33,5489.06,23604.08,5421,1677.76,2047.74,17234.42,6958.4,7609.31,1500.37,3128.25,28179.08,2856.68,9322.5,2495.25,1962.790039,10842.63965,648.29,40852.03,6418.34,1359.2,15181.7,4275.99,555.15,6035.26,1782.79,923.04,1960.73,673.14,45134.28,1031,10346.93,5450.7,4368.44,14923.01,5309.83,10591.3,2101.53,5796.85,10406.27,4289.35,1429.76,1148.56,5531.45,8228.13
25/10/2016,63866.2,48093.53,18409.07,459.29,588.95,3588.02,6793.04,29719.36,4540.84,10757.31,17230.03,8603.6,9139.7,1223.14,710.177,1451.27,1029.95,552.67,712.04,4710.73,934.05,313.49,7929.87,517.58,7017.64,837.3,794.33,5523.28,23565.11,5397.82,1677.43,2037.17,17365.25,7002.87,7580.22,1506.47,3131.94,28091.42,2854.05,9385.65,2508.370117,1977.189941,10871.50977,644.91,40764.76,6436.97,1356.98,15247.57,4313.02,557.43,5969.85,1785.59,912.35,1966.1,676.6,45201.6,1033.6,10346.77,5467.16,4354.39,14870.63,5283.4,10550.2,2107.18,5882.44,10404.19,4264.44,1436.52,1143.47,5522.86,8261.14
26/10/2016,63825.69,47805.44,18187.58,455.82,589.46,3570.63,6782.31,29854.68,4534.59,10709.68,17280.74,8618.22,9173.3,1230.1,721.439,1454.22,1026.84,554.03,697.84,4701.61,919.18,315.89,7892.77,518.04,6958.09,825.35,793.98,5442.13,23325.43,5399.68,1673.92,2013.89,17391.84,6896.21,7494.41,1492.12,3116.31,27836.51,2828.57,9362.25,2508.370117,1974.810059,10817.50977,641.81,40526.81,6434.89,1357.49,15256.83,4295.29,573.71,5962.44,1779.73,903.63,1969.94,676.47,45011.09,1038.4,10332.77,5472.89,4367.92,14807.56,5250.27,10528.2,2101.13,5884.99,10362.69,4265.83,1428.94,1144.89,5513.7,8257.21
27/10/2016,64249.5,48114.67,18065.61,455.71,588.67,3587.64,6838.37,29689.69,4533.57,10717.08,17426.46,8466.57,9197.2,1233.29,720.745,1456.55,1031.04,556.029,709.17,4675.81,925.46,317.57,7924.39,517.52,6986.57,828.42,787.39,5378.4,23132.35,5416.84,1669.03,2024.12,17336.42,6941.95,7445.14,1498.36,3112.35,27915.9,2828.94,9299.55,2507.350098,1979.800049,10788.96973,644.18,39987.31,6438.5,1359.7,15186.14,4302.66,577.16,5921.46,1795.33,908.91,1964.78,675.07,44591.05,1031.4,10359.84,5477.67,4368.44,14833.75,5215.97,10503.1,2104.33,5936.3,10371.17,4292.5,1423.46,1148.16,5497.05,8343.31
28/10/2016,64307.63,48007.2,17869.06,455.38,588.67,3559.21,6829.12,29802.79,4548.58,10696.19,17324.23,8437.67,9201.3,1229.15,712.492,1459.36,1033.79,558.279,708,4676.1,925.46,317.59,7908.57,526.28,6996.26,839.08,783.33,5370.9,22954.81,5410.27,1670.27,2019.42,17446.41,6943.3,7404.8,1494.44,3104.27,27941.51,2816.26,9306.92,2506.550049,1981.76001,10711.04004,649.27,39872.88,6424.85,1360.96,15100.86,4289.78,575.79,5932.18,1817.79,860.63,1964.41,676.53,44308.17,1022.6,10482.3,5479.3,4308.1,14785.29,5190.1,10476.6,2105.17,5977.98,10142.17,4286.34,1406.49,1151.17,5484.07,8357.42
