Date,IBOVESPA (BRAZIL),IPC (MEXICO),MERVAL (ARGENTINA),AEX (NETHERLANDS),ATHEX COMPOSITE (GREECE),BEL-20 (BELGIUM),BET INDEX (ROMANIA),BUX (HUNGARY),CAC 40 (FRANCE),DAX (GERMANY),FTSE MIB (ITALY),OMX HELSINKI INDEX (FINLAND),IBEX INDEX (SPAIN),OMX ICELAND (ICELAND),OMX RIGA INDEX (LATVIA),OMX S30 (SWEDEN),OMX TALLINN INDEX (ESTONIA),OMX VILNIUS INDEX (LITHUANIA),OSE ALL SHARE INDEX (NORWAY),PSI 20 INDEX (PORTUGAL),PX INDEX (CZECH),SAX INDEX (SLOVAKIA),SWISS MARKET INDEX (SWITZERLAND),SOFIX INDEX (BULGARIA),UK 100 CFD (UK),UX INDEX (UKRAINE),XU 100 (TURKEY),ALL ORDINARIES (AUSTRALIA),HSI (HONG KONG),JAKARTA COMPOSITE INDEX (INDONESIA),KLSE (MALAYSIA),KOSPI INDEX (SOUTH KOREA),NIKKEI 225 (JAPAN),NZX 50 (NEW ZEALAND),PSEI (PHILIPPINE),SET INDEX (THAILAND),SCI (CHINA),SENSEX 30 INDEX (INDIA),STI (SINGAPORE),TAIEX INDEX (TAIWAN),ATX (AUSTRIA),MOEX INDEX (RUSSIA),SHENZHEN COMPONENT (CHINA),VN INDEX (VIETNAM),Karachi100 (PAKISTAN),CSE (SRI LANKA),COLCAP (COLOMBIA),S&P LIMA (PERU),IPSA (CHILE),BIRS (BOSNIA),ISEQ (IRELAND),WIG20 (POLAND),OMXC20 (DENMARK),CROBEX (CROATIA),BELEX15 (SERBIA),JTOPI (SOUTH AFRICA),NSX (NAMIBIA),MASI (MOROCCO),TUNINDEX (TUNISIA),LSE (ZAMBIA),S&P/TSX (CANADA),NASDAQ (USA),NYSE Composite (USA),AMSE (JORDAN),TASI (SAUDI ARABIA),QE GENERAL (QATAR),ADX (UNITED ARAB EMIRATES),TA35 (ISRAEL),BSE (BAHRAIN),MSM 30 (OMAN),EGX 30 (EGYPT)
14/10/2015,46710.44,44064.43,10873.27,434.32,676.13,3377.02,7099.63,21890.82,4609.03,9915.85,21838.2,7982.12,10037.6,1252.3,556.49,1442.75,863.11,480.7,653.26,5287.74,966.06,278,8573.31,439.84,6269.61,844.23,793.8,5230.38,22439.91,4483.08,1711.14,2009.55,17891,5727.13,6924.77,1405.08,3262.44,26779.66,2983.92,8522.51,2334.219971,1723.01001,10901.48047,607.57,33974.85,7040.32,1258.68,10759.6,3793.73,704.01,6136.2,2118.97,907.63,1687.13,629.28,47612.14,1022.7,9022.65,5238.96,5793.61,13875.33,4782.85,10229.7,2041.13,7784.5,11758.96,4538.46,1510.37,1257.66,5909.45,7669.12
15/10/2015,47161.15,44087.59,11108.86,443.7,694.48,3399.62,7090.42,22007.07,4675.29,10064.8,22217.69,8064.1,10101.7,1256.23,553.63,1453.87,862.48,482.38,659.6,5370.92,964.21,277.49,8653.35,439.94,6338.67,836.57,792.63,5265.63,22888.17,4507.2,1713.25,2033.27,18096.9,5775.71,7045.4,1425.32,3338.07,27010.14,3015.14,8603.36,2364.830078,1731.910034,11229.37988,607.95,33921.96,7030.45,1251.02,10756.43,3808.45,691.68,6234.38,2136.42,915.27,1682.82,627.56,47462.98,1026.6,9022.65,5238.96,5793.61,13828.97,4870.1,10378.3,2041.13,7698.73,11772.08,4538.46,1527.07,1257.66,5909.45,7594.45
16/10/2015,47236.11,44364.16,11177.05,447.86,685.95,3425.61,7090.8,21852.1,4702.79,10104.43,22337.66,8034,10231.5,1270.57,555.91,1452.36,869.04,482.07,659.59,5388.41,970.78,282.83,8715.73,439.65,6378.04,804.99,784.84,5303.75,23067.37,4521.88,1716.82,2030.26,18291.8,5820.01,7055.74,1418.38,3391.35,27214.6,3030.61,8604.95,2386.290039,1717,11374.83008,609.73,33954.98,7020.74,1251.59,10646.02,3796.71,692.64,6287.26,2121.94,934.05,1687.43,630.28,47459.95,1020.8,9007.41,5212.94,5789.66,13838.1,4886.69,10421.9,2055.02,7792.62,11760.16,4563.2,1544.67,1248.87,5925.05,7538.22
19/10/2015,47447.31,44523.01,11067.86,449.31,685.11,3439.42,7087.49,21850.62,4704.07,10164.31,22419.68,8118.19,10207.3,1274.1,575.06,1458.01,867.52,481.43,658.96,5392.98,970.81,283.32,8705.66,441.71,6352.33,809.5,797.35,5304.57,23075.61,4569.84,1718.2,2030.27,18131.23,5834.83,7054.86,1416.91,3386.7,27364.92,3024.5,8646.02,2378.310059,1716.079956,11391.00977,611.37,33966.75,7020.74,1246.6,10597.33,3812.35,692.64,6287.15,2111.04,947.16,1690.15,628.81,47720.17,1023.8,9030.81,5186.09,5786.14,13758.38,4905.47,10391.6,2051.74,7765.22,11788.24,4577.66,1539.08,1247.91,5924.02,7621.67
20/10/2015,47076.55,44653.86,11068.54,447.27,693.1,3434,7029.69,21651.61,4673.81,10147.68,22270.11,8122.31,10100.6,1277.62,584.45,1466.67,867.22,481.95,657.91,5414.13,970.59,282.85,8650.02,443.48,6345.13,794.34,804.96,5271.61,22989.22,4585.82,1705.03,2039.36,18207.15,5895.49,7060.85,1418.63,3425.33,27306.83,3019.03,8663.12,2384.209961,1722.619995,11597.08008,605.56,33910.17,7041.26,1245.97,10629.21,3822.33,695.78,6298.77,2116.81,938.73,1696.57,627.26,47410.34,1015.4,9029.05,5174.6,5775.19,13841.92,4880.97,10383.4,2055.11,7689.76,11755.67,4584.86,1540.8,1248.9,5920.04,7658.95
21/10/2015,47025.87,44426.07,10824.46,449.78,698.93,3427.15,7040.22,21548.55,4695.1,10238.1,22172.64,8112.39,10157.5,1267.34,589.15,1452.09,866.42,483.27,658.65,5347.03,970.26,286.39,8602.12,443.75,6348.42,810.48,797.65,5286.47,22989.22,4605.23,1707.11,2042.98,18554.28,5918.26,7092.9,1415.8,3320.68,27287.66,3025.7,8620.55,2412.399902,1709.939941,10915.99023,604.34,33943.74,7055.67,1245.11,10571.31,3834.37,696.87,6356.68,2105.65,930.96,1714.21,627.75,47594.59,1012.2,8985.03,5159.22,5776.41,13704.19,4840.12,10306.4,2063.39,7479.01,11669.62,4530.26,1547.47,1248.86,5918.43,7669.14
22/10/2015,47772.14,44627.97,11132.07,457.97,710.22,3462.3,7045.23,21883.78,4802.18,10491.97,22616.9,8243.6,10365.4,1273.16,581.09,1484.47,865.75,484.4,660.67,5368.87,978.08,290.48,8788.92,443.49,6376.28,777.79,802.56,5299.6,22845.37,4584.56,1705.09,2023,18435.87,5923.6,7117.78,1416.14,3368.74,27287.66,3038.11,8608.46,2461.939941,1712.099976,11305.09961,609.78,33945.32,7068.85,1248.61,10650.8,3873.4,695.62,6415.1,2106.27,937.38,1716.88,629.07,47814.72,1013.9,8944.08,5146.96,5776.41,13878.11,4920.05,10448.8,2066.08,7382.59,11584.83,4485.4,1545.29,1254.13,5905.74,7611.03
23/10/2015,47596.59,45010.24,11329.28,465.05,712.49,3521.52,7125.71,21883.78,4923.64,10794.54,22736.86,8297.65,10476.3,1273.53,581.65,1506.59,866.79,482.68,668.28,5423.06,986.39,283.74,8910.52,446.74,6444.08,777.11,801.25,5388.13,23151.94,4653.15,1710.93,2040.4,18825.3,5970.67,7236.38,1416.14,3412.43,27470.81,3068.46,8673.81,2467.649902,1725.449951,11603.45996,616.07,33945.32,7081.49,1249.12,10796.67,3896.03,692.04,6523.82,2107.43,957.37,1720.51,624.04,48799.45,1033.6,9005.9,5145.66,5776.41,13953.66,5031.86,10506.5,2047.95,7276.26,11644.09,4472.5,1580.33,1254.13,5922.18,7653.14
26/10/2015,47209.32,45036.52,11828.18,462.87,718.04,3526.03,7128.42,22100.06,4897.13,10801.34,22629.64,8293.34,10478.3,1289.13,582.38,1506.16,863.52,483.13,667.08,5411.52,982.64,284.54,8907.86,447.42,6417.02,774.4,792.62,5386.28,23116.25,4691.71,1706.79,2048.08,18947.12,5970.67,7324.4,1424.16,3429.58,27361.96,3083.07,8745.36,2467.649902,1712.130005,11687.76953,612.21,33860.64,7083.48,1248.49,10781.89,3904.88,690.95,6478.79,2110.74,960.38,1726.05,621.14,48569.26,1030.3,9018.66,5133.35,5776.41,13790.9,5034.7,10464.6,2037.72,7319.15,11721.9,4413.96,1575.17,1254.13,5932.95,7577.53
27/10/2015,47042.95,44698.01,11693.81,458.43,727.38,3513.69,7073.62,22195.34,4847.07,10692.19,22369.92,8184.98,10322.4,1297.38,578.8,1487.03,859.28,479.46,658.19,5297.57,981.35,284.66,8849.92,446,6365.27,806.56,786.63,5384.57,23142.73,4674.06,1696.95,2044.65,18777.04,6001.02,7325.76,1424.05,3434.34,27253.44,3052.53,8668.85,2410.679932,1725.890015,11758.41016,611.57,33843.83,7083.48,1238.47,10680.11,3875.79,700.82,6388.78,2113.06,958.47,1716.36,623,48231.26,1015.6,8979.63,5151.09,5776.41,13699.6,5030.15,10400.2,2037.03,7097.59,11715.21,4391.4,1564.49,1249.35,5937.91,7534.08
28/10/2015,46740.85,44741.68,12333.07,463.21,727.38,3579.36,7095.93,22064.52,4890.58,10831.96,22686.24,8262.85,10421.9,1288.24,587.84,1499.64,862.11,479.13,663.89,5369.69,981.35,284.21,8932.64,444.07,6437.8,793.61,785.36,5374.41,22956.57,4608.74,1686.51,2042.51,18903.02,5998.99,7289.26,1409.26,3375.2,27039.76,3040.51,8615.3,2435.48999,1726.609985,11494.34961,609.68,34061.42,7094.09,1228.93,10691.86,3873.86,683.55,6446.86,2105.63,970.58,1720.16,624.48,48189.15,1016.5,8993.29,5151.43,5772.35,13863.16,5095.69,10538.2,2035.6,7118.42,11643.61,4321.91,1566.15,1249.61,5933.26,7479.59
29/10/2015,45628.35,44634.81,12206.06,462.99,715.77,3587.02,7155.4,21946,4885.82,10800.84,22442.69,8351.35,10397.2,1299.74,590.84,1495.86,862.71,479.42,656.57,5451.77,979.47,284.21,8957.27,446.75,6395.8,798.01,785.36,5310.24,22819.94,4472.02,1666.98,2034.16,18935.71,6002.97,7189.25,1390.04,3387.32,26838.14,3001.51,8571.08,2422.929932,1708.599976,11566.66016,618.01,34332.43,7070.13,1219.48,10590.36,3836.4,688.61,6400.5,2059.34,941.96,1718.51,621.83,47941.01,1006.1,9032.78,5136.51,5772.35,13791.88,5074.27,10498.2,2034.42,7124.8,11604.59,4322.04,1573.54,1250.37,5928.15,7507.89
30/10/2015,45868.82,44542.76,12461.25,462.12,701.22,3600.2,7212.73,21557.44,4897.66,10850.14,22442.51,8390.06,10360.7,1304.96,597.91,1499.23,869.03,478.59,655.53,5468.69,983.14,288.43,8938.65,446.91,6361.09,793.19,794.09,5288.56,22640.04,4455.18,1665.71,2029.47,19083.1,5986.37,7134.26,1394.94,3382.56,26656.83,2998.35,8554.31,2420.659912,1711.530029,11546.0498,619.21,34261.6,7042.06,1218.13,10545.61,3827.99,688.61,6428.55,2060.03,937.94,1725.1,615.63,48317.45,1013.5,9081.8,5113.3,5772.35,13529.17,5053.75,10461,2042.81,7045.77,11585.99,4298.72,1574.41,1251.27,5948.14,7413.01
2/11/2015,45868.82,44542.76,12511.28,464.58,722.8,3624.18,7253.55,21580.45,4916.21,10950.67,22482.39,8458.55,10418.2,1315.47,594.14,1502.44,869.14,480,659.4,5506.75,986.6,291.03,8936.08,445.97,6361.8,785.88,836.94,5221.28,22370.04,4464.96,1664.07,2035.24,18683.24,5983.84,7198.85,1413.34,3325.08,26559.15,2974.41,8614.77,2433.52002,1735.75,11304.87988,613.19,34226.12,7029.07,1218.13,10545.41,3839.01,688.29,6497.48,2077.09,946.49,1723.48,617.48,48349.52,1022.4,9084.32,5105.34,5772.35,13623.01,5127.15,10579.9,2051.7,7066.24,11546.94,4299.11,1577.82,1260.68,5938.57,7434.69
3/11/2015,48053.67,45354.59,12813.35,466.85,718.14,3609.8,7340.19,21628.47,4936.18,10951.15,22459.45,8527.92,10465.2,1297.29,595.23,1507.45,868.45,481.42,666.95,5567.27,980.19,289.27,8935.5,445.93,6383.61,787.34,829.14,5291.18,22568.43,4533.09,1677.56,2048.4,18683.24,6021.97,7210.73,1412.62,3316.7,26590.59,2999.56,8713.19,2443.540039,1763.599976,11288.13965,623.85,34275.75,7000.41,1217.93,10624.49,3873.1,685.8,6504.54,2061.38,955.93,1725.36,612.91,48548.21,1019.7,9104.41,5095.96,5772.35,13710.31,5145.13,10609.9,2047.76,6955.11,11516.59,4322.16,1582.72,1259.98,5948.37,7432.96
4/11/2015,47710.1,45373.17,12799.1,468.84,708.59,3609.71,7351.23,22057.82,4948.29,10845.24,22312.63,8609.17,10473.5,1286.13,589.03,1529.43,873,478.55,677.74,5590.95,980.91,286.59,8951.76,445.33,6412.88,790.27,836.84,5294.82,23053.57,4612.56,1685.62,2052.77,18926.91,6071.21,7201.02,1423.42,3459.64,26552.92,3040.48,8857.32,2432.560059,1763.599976,11884.90039,621.35,34522.95,7003.57,1218.39,10617.96,3865.68,685.8,6541.19,2063.08,963.23,1719.89,609.39,49081.01,1036.6,9113.23,5058.6,5766.87,13661.82,5142.48,10564,2046.92,7035.46,11512.17,4263.63,1583,1251.19,5941.58,7450.36
5/11/2015,48046.76,45195.65,12899.46,466.6,686.59,3600.24,7290.72,22130.6,4980.04,10887.74,22223.7,8598.41,10431.2,1287.53,585.5,1523.25,868.69,478.39,671.17,5511.04,975.63,289.26,8990.16,442.64,6364.9,774.48,829.56,5247.88,23051.04,4577.23,1688.54,2049.41,19116.41,6073.63,7122.45,1413.16,3522.82,26304.2,3023.65,8771.37,2421.669922,1766.280029,11939.80957,625.71,34454.59,7017.39,1225.68,10584.72,3858.99,697.08,6531.46,2041.24,973.41,1712.67,607.45,48553.57,1016.1,9172.84,5035.34,5763.63,13558.78,5127.74,10548.4,2047.45,6961.23,11439.3,4262.8,1581.79,1250.48,5918.61,7541.72
6/11/2015,46918.52,45243.85,12899.46,469.83,677.43,3649.19,7316.08,22285.24,4984.15,10988.03,22529.94,8643.56,10453.2,1284.97,590.95,1526.49,876.3,481.02,668.74,5495.88,988.32,289.26,8970.27,448.55,6353.83,765.17,819.3,5269.72,22867.33,4566.55,1685.7,2041.07,19265.6,6069.74,7118.2,1414.54,3590.03,26265.24,3010.47,8693.57,2493.719971,1754.359985,12273.34961,622.67,34426.75,7059.48,1222.87,10577.13,3849.62,697.58,6600.29,2019.78,980.91,1714.7,604.53,47540.77,996.7,9172.84,4996.83,5763.75,13553.3,5147.12,10513.4,2043.86,6922.96,11221.61,4193.85,1570.19,1246.68,5915.43,7347.22
9/11/2015,46194.92,44479.23,12871.22,465.01,683.49,3623.84,7281.32,22483.92,4911.17,10815.45,22107.3,8554.3,10325.2,1283.5,587.82,1511.55,873.88,482.24,671.01,5273.32,990.93,300.6,8876.67,450.4,6295.16,740.75,820.5,5180.27,22726.77,4499.51,1686.11,2025.7,19642.74,6047.89,7070.19,1402.57,3646.88,26121.4,2997.72,8642.48,2476.620117,1751.439941,12453.24023,619.44,34336.47,7050.21,1217.49,10550.59,3830.55,700.98,6528.33,2012.97,971.62,1718.97,606.18,47964.96,1001.4,9232.25,4912.73,5763.75,13482.62,5095.3,10415.2,2037.22,7015.29,11168.76,4225.47,1562.15,1250.72,5899.61,7138.81
10/11/2015,46206.57,44359.89,13053.58,465.2,672.19,3612.97,7292.55,22394.59,4912.16,10832.52,22444,8509.59,10336.8,1283.65,587.33,1499.4,880.39,479.92,666.42,5255.96,996.84,303.42,8849.77,449.5,6275.28,752.38,811.74,5157.7,22401.7,4451.05,1686.11,1996.59,19671.26,6002.81,7000.11,1398.38,3640.49,25743.26,2997.72,8441.51,2476.5,1746.939941,12500.53027,614.56,33958.12,7050.21,1213.44,10463.91,3808.16,701.65,6533.79,2021.92,970.08,1709.9,606.94,47201.94,974.9,9212.45,4851.62,5759.92,13411.63,5083.24,10432.4,2029.18,6986.89,10947.02,4199.03,1564.71,1238.97,5893.91,6824.74
11/11/2015,47065.01,44347.91,13159.67,469.2,667.88,3655.69,7288.54,22508.68,4952.51,10907.87,22385.11,8615.32,10377.2,1269.61,593.49,1511.46,882.15,480.74,665.44,5249.24,992.6,303.42,8884.55,444.49,6297.2,739.19,817.18,5181.08,22352.17,4451.59,1665.32,1997.27,19691.39,6013.53,6983.72,1390.15,3650.25,25866.95,2981.59,8418.32,2466.659912,1740.560059,12677.54004,612.71,33934.04,7019.23,1204.62,10538.01,3804.62,702.71,6558.61,2021.92,982.35,1707.49,606.94,47265.83,971.2,9268.27,4851.75,5751.66,13341.93,5067.02,10399.9,2027.99,7128.28,10853.57,4211.69,1574.12,1232.18,5866.32,6801.9
12/11/2015,46883.58,44120.52,13181.89,459.85,659.18,3609.24,7288.21,22545.21,4856.65,10782.63,21859.29,8533.28,10144,1268.22,592.07,1488.4,884.2,480.14,650.84,5184.04,978.44,303.36,8816.94,443.95,6178.68,735.32,821.43,5182.15,22888.92,4462.23,1663.2,1993.36,19697.77,6023.96,6909.82,1384.29,3632.9,25866.95,2959.01,8421.83,2391.540039,1739.959961,12635.38965,614.39,34264.56,7006.35,1182.47,10482.89,3794.35,711.17,6494.07,2013.67,977.35,1703.76,605.25,46787.5,947.8,9237.97,4824.8,5755.72,13127.18,5005.08,10236,2020.98,7083.43,10830.33,4200.16,1557.49,1233.92,5848.41,6806.67
13/11/2015,46517.04,43617.73,13182.72,453.55,652.61,3603.18,7283.93,22393.98,4807.95,10708.4,21842.56,8440.52,10111.4,1281.97,603.72,1476.22,880.45,483.52,648.47,5167.29,981.06,300.81,8749.84,441.52,6118.28,739.04,818.79,5111.76,22396.14,4472.84,1658.91,1973.29,19596.91,5989.03,6897.77,1382.46,3580.84,25610.53,2925.68,8329.5,2398.439941,1728.170044,12402.04004,622.34,34144.78,7001.81,1152.13,10406.57,3779.32,699.63,6475.76,1978.87,966.21,1699.25,605.01,45979.37,935.8,9261.07,4873.42,5759.67,13075.42,4927.88,10155.1,2002.68,6881.42,10860.28,4096.58,1517.36,1221.26,5837.87,6522.12
16/11/2015,46846.88,43617.73,13749.15,454.29,643.85,3632.44,7170.88,22404.78,4804.31,10713.23,21811.36,8496.03,10124.5,1277.77,601.75,1479.04,878.09,481.82,652.62,5204.9,978.69,306.1,8727.09,439.44,6146.38,717.71,810.46,5064.49,22010.82,4442.18,1656,1943.02,19393.69,5961.67,6772.92,1388.62,3606.96,25760.1,2915.73,8295.4,2401.98999,1739.800049,12620.37988,619.14,33946.41,6965.98,1152.13,10368.93,3759.66,702.68,6490.33,1971.43,966.7,1690.09,603.73,46330.67,943.3,9211.08,4910.74,5759.67,13317.52,4984.62,10299.4,2010.12,6960.09,10810.37,4135.99,1545.42,1218.87,5835.52,6480.65
17/11/2015,47247.8,44184.65,13746.01,466.54,657.88,3695.04,7201.02,22857.57,4937.31,10971.04,22309.39,8644.71,10363.8,1266.74,599.5,1513.94,876.43,481.41,661.5,5336.78,978.69,306.1,8952.58,443.59,6268.76,719.47,811.53,5174.28,22264.25,4500.95,1661.53,1963.58,19630.63,5967.6,6825.38,1390.17,3604.8,25864.47,2916.78,8419.42,2445.370117,1787.22998,12511.5498,614.39,34065.87,6977.95,1112.05,10334.01,3735.1,694.25,6578.54,2007.62,988.77,1692.41,605.24,46751.1,953.9,9179.31,4937.07,5759.62,13280.39,4986.02,10285.8,2001.04,6916.77,10802.29,4197.1,1558.5,1220.21,5814.35,6407.33
18/11/2015,47435.58,44505.59,13773.89,465.93,671.82,3683.38,7182.5,23279.89,4906.72,10959.95,22091.56,8673.7,10261.1,1261.87,599.5,1514.18,879.33,483.46,668.46,5378.6,992.13,301.75,8990.96,442.36,6278.97,670.72,805.14,5189.09,22188.26,4497.91,1656.5,1962.88,19649.18,5979.81,6825.38,1376.82,3568.47,25482.52,2886.08,8406.52,2465.120117,1810.47998,12283.75977,612.25,33949.26,6981.97,1125.57,10313.44,3766.65,693.99,6554.64,2023.98,985.8,1693.34,600.13,46464.28,952.8,9179.31,4953.28,5751.76,13399.97,5075.2,10429.6,1994.59,6953.47,10827.66,4196.85,1569.26,1217.83,5797.69,6413.97
19/11/2015,48138.89,44620.6,13776.68,469,670.45,3701.84,7205.65,23070.83,4915.1,11085.44,22191.99,8676.52,10354.7,1264.51,599.6,1512.77,878.71,484.3,668.48,5351.38,992.18,301.57,9008.65,442.55,6329.93,685.31,804.41,5293.25,22500.22,4518.94,1660.06,1988.91,19859.81,5995.25,6825.38,1384.97,3617.06,25841.92,2919.83,8477.2,2490.790039,1811.199951,12609.83984,609.05,33908.44,7020.18,1120.45,10424.29,3802.74,692.93,6687.93,2009.73,990.27,1695.03,602.56,46851.6,971.2,9192.85,4934.31,5751.76,13473.83,5073.64,10431.5,2000.74,7034.08,10860.18,4260.06,1573.66,1219.21,5795.81,6568.97
20/11/2015,48138.89,44895.02,14173.87,468.69,658.84,3702.62,7236.91,23125.79,4910.97,11119.83,22140.14,8732.9,10290.3,1266.55,601.33,1521.87,881.56,485.54,666.19,5308.1,993.86,296.67,9015.83,440.04,6334.63,702.35,806.82,5305.45,22754.72,4561.33,1661.89,1989.86,19879.81,6008.52,6932.81,1393.84,3630.5,25868.49,2917.91,8465.45,2483.699951,1826.719971,12702.03027,611.16,33857,7017.44,1139.17,10413.44,3844.66,695.38,6714.37,2021.99,991.84,1693.68,604.16,46963.11,979.2,9193.04,4922.79,5751.76,13433.49,5104.92,10444.2,2009.79,7179.17,10836.19,4250.82,1576.14,1224.9,5781.9,6607.53
23/11/2015,48150.27,44779.14,13448.67,466.18,643.51,3692.64,7291.97,23485.9,4889.12,11092.31,22294.69,8772,10277.4,1296.36,596.34,1515.8,879.49,484.61,665.33,5298,999.59,302.8,8924.41,443.6,6305.49,714.26,797.45,5326.47,22665.9,4541.07,1670.9,2003.7,19879.81,6077.62,6996.19,1394.22,3610.31,25819.34,2903.49,8472.74,2493.98999,1868.069946,12586.69043,606.93,33732.91,7055.84,1140.28,10422.11,3805.58,694.5,6726.88,1982.57,990.83,1686.61,612.16,46920.95,976.6,9108.84,4932.08,5751.76,13382.38,5102.48,10421.4,2011.33,7149.61,10675.74,4250.38,1573.68,1228.24,5762.11,6451.32
24/11/2015,48284.19,44576.23,13393.58,461.29,648.12,3672.45,7265.74,23396.87,4820.28,10933.99,21948.14,8619.45,10207.2,1289.19,591.88,1488.89,879.23,484.51,666.3,5266.66,983.1,299.75,8808.53,440.11,6277.23,723.45,762.43,5276.98,22587.63,4545.38,1677.03,2016.29,19924.89,6101.27,6992.6,1384.92,3616.11,25775.74,2923.49,8400.14,2454.01001,1810.050049,12694.86035,600.21,33571.59,7009.99,1124.6,10458.09,3774.8,699.19,6646.12,1943.99,980.04,1675.63,622.93,46569.63,968.7,9108.93,4953.04,5747.81,13407.83,5102.81,10449.7,2009.39,7202.1,10611.8,4218.47,1562.28,1230.54,5742.5,6321.39
25/11/2015,46866.63,44138.75,12849.58,468.07,642.82,3708.69,7159.55,23610.62,4892.99,11169.54,22359.23,8706.67,10227.3,1282,592.35,1506.52,888.11,483.82,665.17,5296.63,975.72,306.43,8934.48,434.38,6337.64,739.36,768.37,5245.15,22498,4585.55,1684.42,2009.42,19847.58,6069.14,7059.14,1381.46,3647.93,25775.74,2891.58,8479.9,2441,1833.530029,12893.23047,602.67,33199.86,7009.99,1108.53,10378.55,3760.31,678.25,6710.85,1943.3,994.23,1690.44,625.58,46672.23,962.9,9122.7,4954.52,5751.76,13403.42,5116.14,10450.4,1998.15,7208.36,10511.5,4230.72,1560.23,1231.36,5695.8,6391.07
26/11/2015,47145.63,44374.52,13165.4,472.24,642.77,3752.71,7161.65,23826.74,4946.02,11320.77,22591.53,8759.52,10332.3,1277.84,598.99,1522.28,892.02,484.12,668.95,5347.67,981.57,302.96,8968.25,435.3,6393.13,725.1,749.98,5259.75,22488.94,4597.06,1683.09,2030.68,19944.41,6087.9,7063.25,1365.81,3635.55,25958.63,2884.69,8484.9,2469.159912,1828.300049,12767.5,598.04,33079.37,6963.37,1104.06,10377.4,3757.01,685.44,6811.71,1963.89,998.64,1693.18,617.54,46877.4,968.3,9108.93,4961.07,5751.76,13425.19,5116.14,10450.4,2000.5,7238.56,10522.21,4219.86,1561.49,1232.76,5668.4,6427.82
27/11/2015,45872.91,44247.98,13165.4,472.17,649.79,3752.79,7029.42,23712.67,4930.14,11293.76,22575.18,8754.34,10310.7,1278.03,589.27,1522.01,893.01,485.39,665.84,5360.51,977.58,307.07,9002.96,437.79,6375.15,714.41,756.38,5251.4,22068.32,4560.56,1682.59,2028.99,19883.94,6101.02,6927.07,1363.13,3436.3,26128.2,2859.12,8398.4,2473.98999,1795.699951,11961.7002,590.59,32960.27,6961.41,1092.95,10223.33,3719.01,684.94,6798.58,1936.05,1001.01,1688.66,620.29,46327.67,955,9085.25,4960.76,5736.65,13368.24,5127.52,10450.5,1993.72,7251.64,10553.46,4172.74,1562.95,1228.59,5643.29,6477.73
30/11/2015,45120.36,43418.55,12972.14,469.52,634.82,3760.89,7029.42,23768.6,4957.6,11382.23,22717.98,8812.47,10386.9,1280.98,586.18,1536.05,890.9,482.78,669.66,5350.36,974.4,303.31,8993.1,435.56,6356.09,716.19,752.33,5218.19,21996.42,4446.46,1672.16,1991.97,19747.47,6100.15,6927.07,1359.7,3445.41,26145.67,2855.94,8414.84,2488.620117,1771.050049,12037.86035,581.94,32255.2,6909.15,1114.36,10226.18,3655.3,684.94,6838.48,1925.72,1015.05,1680.19,618.26,46329.56,945.5,9093.21,4950.71,5744.56,13469.83,5108.67,10409.6,1993.72,7239.93,10090.81,4236.39,1560.5,1232.57,5547.85,6356.65
1/12/2015,45046.75,43984.9,12826.13,467.32,639.33,3744.1,7029.42,23846.61,4914.53,11261.24,22581.33,8823.04,10379.2,1279.61,583.83,1530.52,894.08,486.94,672.53,5350.01,969.08,303.31,8993.24,436.87,6395.65,708.22,767.85,5312.62,22381.35,4557.67,1682.37,2023.93,20012.4,6150.68,7060.6,1357.01,3456.31,26169.41,2870.26,8482.99,2501.600098,1772.969971,12081.16992,579.06,31709.36,6895.19,1109.45,10301.34,3633.58,684.95,6851.01,1923.94,1019.67,1680.86,619.28,46295.25,939.2,9081.54,4991.15,5739.2,13636.06,5156.31,10519.6,1994.13,7293.79,10535.05,4236.39,1572.9,1224.66,5557.73,6424.88
2/12/2015,44914.53,43417.05,12706.04,467.06,626.18,3732.94,7003.1,23681.22,4905.76,11190.02,22551.91,8875.7,10342,1289.79,586.52,1533.87,894.87,487.1,673.6,5386.43,959.39,304.84,9016.56,436.23,6420.93,705.44,763.95,5304.71,22479.69,4545.86,1676.77,2009.29,19938.13,6143.31,7047.08,1339.45,3536.91,26117.85,2883.64,8457.4,2488.199951,1770.130005,12186.26953,583.94,32392.92,6862.79,1091.47,10172.97,3605.1,684.95,6886.56,1886.5,1025.41,1673.27,623.44,46024.24,932.2,9050.97,4952.74,5752.74,13463.82,5123.22,10389.2,1999.24,7347.43,10554.6,4236.39,1575.4,1225.24,5557.73,6649.72
3/12/2015,46393.26,43027.3,12919.56,449.92,617.39,3647.71,7023.14,23687.65,4730.21,10789.24,21995.71,8698.75,10092.9,1294.35,586.52,1502.41,901.31,485.49,664.43,5285.47,951.27,302.02,8852.14,435.42,6275,711.46,754.53,5276.71,22417.01,4537.38,1673.92,1994.07,19939.9,6125.67,6994.1,1340.62,3584.82,25886.62,2883.89,8456.06,2453.959961,1787.22998,12447.37988,585.23,32565.14,6880.66,1081.21,10132.49,3605.11,684.95,6751.74,1867.96,1007.09,1677.37,625.86,45371.37,917.5,9052.79,4955.68,5752.86,13324.67,5037.53,10257.4,2016.29,7268.02,10479.28,4236.39,1561.17,1227.17,5557.73,6779.28
